,Cdn $,,1,.0%,,,
,CDN $,,3,.1%,,,
,Cdn $$,,1,.0%,,,
,cdn dollar,,1,.0%,,,
,Cdn dollar,,1,.0%,,,
,CDN Dollar,,3,.1%,,,
,cdn Dollars,,1,.0%,,,
,Cdn dollars,,2,.0%,,,
,CDN Dollars,,1,.0%,,,
,CDN$,,1,.0%,,,
,CHF,,1,.0%,,,
,CND,,5,.1%,,,
,CZK,,1,.0%,,,
,Danisk Krone  1€ : 7.50 DKR,,1,.0%,,,
,decline to provide,,1,.0%,,,
,Desire Comely,,1,.0%,,,
,DK,,1,.0%,,,
,DKK,,1,.0%,,,
,dkkr (danish krone),,1,.0%,,,
,dolar,,1,.0%,,,
,dollar,,7,.1%,,,
,Dollar,,2,.0%,,,
,dollar canadian,,1,.0%,,,
,dollars,,18,.4%,,,
,Dollars,,7,.1%,,,
,dollRS,,1,.0%,,,
,EC,,1,.0%,,,
,EGP,,1,.0%,,,
,English pounds,,1,.0%,,,
,EUR,,3,.1%,,,
,euro,,21,.4%,,,
,Euro,,13,.3%,,,
,EURO,,3,.1%,,,
,euros,,5,.1%,,,
,Euros,,2,.0%,,,
,EUROS,,1,.0%,,,
,forintocska,,1,.0%,,,
,gbp,,2,.0%,,,
,GBP,,16,.3%,,,
,GBP- british pound,,1,.0%,,,
,John Veitch,,1,.0%,,,
,Julie Dalsgaard Jespersen,,1,.0%,,,
,Lebanese Liras,,1,.0%,,,
,litas,,1,.0%,,,
,Litas,,1,.0%,,,
,loonies,,1,.0%,,,
,mexican pesos,,1,.0%,,,
,MYR,,1,.0%,,,
,n/a,,1,.0%,,,
,New Taiwan Dollars (TWD),,1,.0%,,,
,new zealand dollar,,1,.0%,,,
,New Zealand Dollar,,2,.0%,,,
,New Zealand DollarCau,,1,.0%,,,
,NZ $,,1,.0%,,,
,NZ dollar,,1,.0%,,,
,NZ Dollar,,1,.0%,,,
,NZ dollars,,1,.0%,,,
,NZD,,6,.1%,,,
,NZD (New Zealand Dollar),,1,.0%,,,
,Pakistani Rupees,,1,.0%,,,
,pension,,1,.0%,,,
,Peso,,1,.0%,,,
,pound,,2,.0%,,,
,Pound,,2,.0%,,,
,pound sterling,,3,.1%,,,
,Pound Sterling,,1,.0%,,,
,pound stirling,,1,.0%,,,
,pounds,,9,.2%,,,
,Pounds,,6,.1%,,,
,pounds (UK),,1,.0%,,,
,pounds sterling,,3,.1%,,,
,Pounds sterling,,1,.0%,,,
,Pounds Sterling,,3,.1%,,,
,Prefer Not to say,,1,.0%,,,
,Private,,1,.0%,,,
,pund stirling,,1,.0%,,,
,Rands,,1,.0%,,,
,Rupee,,1,.0%,,,
,Saudi Riyal,,1,.0%,,,
,SEK,,2,.0%,,,
,Serbian Dinar,,1,.0%,,,
,Simon Russell,,1,.0%,,,
,South Africa Rands,,1,.0%,,,
,sterling,,4,.1%,,,
,Sterling,,7,.1%,,,
,STERLING,,1,.0%,,,
,Swedish crowns/kronor,,1,.0%,,,
,Swiss Franc,,1,.0%,,,
,Swiss Francs,,1,.0%,,,
,Taka,,1,.0%,,,
,Turkish Lira,,1,.0%,,,
,U.S. Dollar,,1,.0%,,,
,U$S,,1,.0%,,,
,UK &#163; sterling,,1,.0%,,,
,Uk pound,,1,.0%,,,
,UK Pounds,,1,.0%,,,
,us,,2,.0%,,,
,US,,3,.1%,,,
,US $,,1,.0%,,,
,us dollar,,1,.0%,,,
,US dollar,,1,.0%,,,
,US Dollar,,3,.1%,,,
,US DOLLAR,,1,.0%,,,
,us dollars,,1,.0%,,,
,US dollars,,3,.1%,,,
,US Dollars,,4,.1%,,,
,usa,,1,.0%,,,
,USA,,1,.0%,,,
,usd,,1,.0%,,,
,USD,,12,.2%,,,
,USD (its complicated here),,1,.0%,,,
,won,,1,.0%,,,
,Yen,,1,.0%,,,
,,,,,,,
q0030,,,,,,,
,,Value,,,,,
Standard Attributes,Position,129,,,,,
,Label,Describe your race or ethnicity.,,,,,
,Type,String,,,,,
,Format,A86,,,,,
,Measurement,Nominal,,,,,
,,,,,,,
q0031,,,,,,q0031,"Which political party do you identify with most closely?

"
,,Value,Count,Percent,,,
Standard Attributes,Position,130,,,,,
,Label,"Which political party do you identify with most closely?

",,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,0,I associate with the following political party:,283,5.6%,,,
,1,I do not identify with any party,296,5.8%,,,
Missing Values,999,No answer,39,.8%,,,
,9999,Not applicable,4456,87.8%,,,
,,,,,,,
q0031_other,,,,,,q0031_other,I associate with the following political party: 
,,Value,Count,Percent,,,
Standard Attributes,Position,131,,,,,
,Label,I associate with the following political party: ,,,,,
,Type,String,,,,,
,Format,A103,,,,,
,Measurement,Nominal,,,,,
Valid Values, ,,4786,94.3%,,,
,?,,1,.0%,,,
,99%party,,1,.0%,,,
,Australian Green Party (though not strongly),,1,.0%,,,
,australian greens,,2,.0%,,,
,Australian Labor Party,,1,.0%,,,
,Australian Sex Party,,1,.0%,,,
,Bloc Quebecois,,1,.0%,,,
,closest party would be the NDP,,1,.0%,,,
,Communist Party,,1,.0%,,,
,communist party of bangladesh,,1,.0%,,,
,Communist Party of Finland,,1,.0%,,,
,Conservative,,3,.1%,,,
,Danish Far Left Party ENHEDSLISTEN,,1,.0%,,,
,decline to provide,,1,.0%,,,
,dem,,1,.0%,,,
,Dem.,,1,.0%,,,
,democrat,,2,.0%,,,
,Democrat,,6,.1%,,,
,democrat (US),,1,.0%,,,
,democrat.  the identification is highly problematic though!,,1,.0%,,,
,Democrat. For now.,,1,.0%,,,
,Democrat/Green,,1,.0%,,,
,Democrate,,1,.0%,,,
,democratic,,4,.1%,,,
,Democratic,,5,.1%,,,
,Democratic Alliance,,1,.0%,,,
,democratic ChristianLeft,,1,.0%,,,
,Democratic Party,,3,.1%,,,
,democrats,,1,.0%,,,
,Democrats,,5,.1%,,,
,Democrats Abroad Provincial Chair,,1,.0%,,,
,democrats in the us,,1,.0%,,,
,"Democrats, for all the good it bloody does...",,1,.0%,,,
,Demorat mostly,,1,.0%,,,
,enhedlisten,,1,.0%,,,
,"Free Egyptians Party (secular, liberal)",,1,.0%,,,
,green,,5,.1%,,,
,Green,,14,.3%,,,
,Green and NDP,,1,.0%,,,
,"green and socialist partys, pirate party ((Italy/Austria/Germany)",,1,.0%,,,
,Green party,,1,.0%,,,
,Green Party,,8,.2%,,,
,Green Party of Aotearoa New Zealand,,3,.1%,,,
,Green Party of Aotearoa/New Zealand,,1,.0%,,,
,green party of canada,,1,.0%,,,
,Green Party of Canada,,1,.0%,,,
,"Green Party of Canada, NDP",,1,.0%,,,
,green/ndp,,1,.0%,,,
,Green/NDP,,1,.0%,,,
,greens,,3,.1%,,,
,Greens,,14,.3%,,,
,"Greens Nz, or Workers Party NZ",,1,.0%,,,
,Greens. Ish.,,1,.0%,,,
,Groen Links (Green Party),,1,.0%,,,
,I identify with a tendency: left libertarian,,1,.0%,,,
,I sometimes work with the New Democratic Party (NDP) in Canada.,,1,.0%,,,
,I vote for Greens and Democrats,,1,.0%,,,
,Kir&#225;lys&#225;gp&#225;rtiak,,1,.0%,,,
,"Labor, Socialist Alliance, Greens",,1,.0%,,,
,labour,,1,.0%,,,
,Labour,,9,.2%,,,
,LABOUR,,1,.0%,,,
,Labour Party,,2,.0%,,,
,"Labour Party, ambivalently",,1,.0%,,,
,left,,2,.0%,,,
,Left,,1,.0%,,,
,"left party """"Die Linke",,1,.0%,,,
,Lib Dem,,1,.0%,,,
,Liberal,,5,.1%,,,
,liberal and conservative and social democrat,,1,.0%,,,
,Liberal and NDP,,1,.0%,,,
,Liberal Democrat,,1,.0%,,,
,Liberal Democrats,,1,.0%,,,
,liberal democrats if voting,,1,.0%,,,
,"Liberal democrats, UK",,1,.0%,,,
,Liberal Party,,1,.0%,,,
,Liberal party of Canada,,1,.0%,,,
,Liberal Party of Canada,,1,.0%,,,
,Liberal/Labour,,1,.0%,,,
,libertarian,,1,.0%,,,
,LINKE + Piraten,,1,.0%,,,
,Mana party,,1,.0%,,,
,ndp,,2,.0%,,,
,Ndp,,1,.0%,,,
,NDP,,37,.7%,,,
,NDP (Canada),,1,.0%,,,
,NDP (new democrat party),,1,.0%,,,
,NDP (New Democratic Party),,2,.0%,,,
,NDP / Green,,1,.0%,,,
,NDP and Green but same pile different shit,,1,.0%,,,
,NDP Canada,,1,.0%,,,
,NDP or Green party,,1,.0%,,,
,NDP or Green Party,,1,.0%,,,
,NDP/Green Party,,1,.0%,,,
,New Democrat (NDP) or Green,,1,.0%,,,
,New Democratic Party,,12,.2%,,,
,NEW DEMOCRATIC PARTY,,1,.0%,,,
,New Democratic party (NDP),,1,.0%,,,
,New Democratic Party (NDP),,3,.1%,,,
,new democratic party of canada,,1,.0%,,,
,New Democratic Party of Canada,,3,.1%,,,
,New Democratic Party of Canada (NDP),,2,.0%,,,
,New Democratic Party of Canada/Nouveau parti d&#233;mocrate du Canada (NDP/NPD); Qu&#233;bec Solidaire.,,1,.0%,,,
,"new democratic party, green party, liberals",,1,.0%,,,
,New Democrats,,1,.0%,,,
,New Democrats (NDP  -- Canadian left wing party),,1,.0%,,,
,New Democrats of Canada,,1,.0%,,,
,NZ Green Party (Not a member),,1,.0%,,,
,NZ Greens,,1,.0%,,,
,Pakistan Tehreek-e-Insaaf (Movement of Justice in Pakistan),,1,.0%,,,
,Partij vd dieren,,1,.0%,,,
,Pirate,,1,.0%,,,
,pirate party,,1,.0%,,,
,Pirate Party,,3,.1%,,,
,Platypus,,1,.0%,,,
,progressive,,1,.0%,,,
,Progressive/Democrat,,1,.0%,,,
,PvdA,,1,.0%,,,
,PVDA,,1,.0%,,,
,Qu&#233;bec solidaire,,1,.0%,,,
,Radikale Venstre,,1,.0%,,,
,Republicans,,1,.0%,,,
,Scottish National party,,1,.0%,,,
,Secular Party of Australia,,1,.0%,,,
,Sex party,,1,.0%,,,
,Social Democrats,,1,.0%,,,
,Socialist,,1,.0%,,,
,Socialist (Spanish Socialism),,1,.0%,,,
,socialist alliance,,1,.0%,,,
,Socialist Alliance,,2,.0%,,,
,socialist party,,1,.0%,,,
,Socialist Party,,2,.0%,,,
,solfed,,1,.0%,,,
,sort of ndp,,1,.0%,,,
,sp,,1,.0%,,,
,The Canadian NDP,,1,.0%,,,
,The Green Party of Aotearoa,,1,.0%,,,
,The Green Party of Canada,,1,.0%,,,
,the greens,,1,.0%,,,
,the Greens,,1,.0%,,,
,The greens,,1,.0%,,,
,The Greens,,3,.1%,,,
,The Labor Party,,1,.0%,,,
,The New Democratic Party,,1,.0%,,,
,the pirate party,,1,.0%,,,
,The Socialist Party of Australia.,,1,.0%,,,
,the venus project,,1,.0%,,,
,TOP 09,,1,.0%,,,
,UKIP,,1,.0%,,,
,V&#228;nsterpartiet (Left Socialist Party),,1,.0%,,,
,"when I have to vote, I vote for the green party",,1,.0%,,,
,,,,,,,
q0032,,,,,,q0032,Voting activity: Did you vote in your most recent nationwide election?
,,Value,Count,Percent,,,
Standard Attributes,Position,132,,,,,
,Label,Voting activity: Did you vote in your most recent nationwide election?,,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,0,"Yes, I voted for:",450,8.9%,,,
,1,"No, didn’t vote",84,1.7%,,,
,2,Was too young to vote,17,.3%,,,
,3,Wasn’t eligible to vote for other reasons,35,.7%,,,
Missing Values,999,No answer,32,.6%,,,
,9999,Not applicable,4456,87.8%,,,
,,,,,,,
q0032_other,,,,,,,
,,Value,,,,,
Standard Attributes,Position,133,,,,,
,Label,"Yes, I voted for:  ",,,,,
,Type,String,,,,,
,Format,A79,,,,,
,Measurement,Nominal,,,,,
,,,,,,,
q0033,,,,,,q0033,Do you plan to vote in your next nationwide election?
,,Value,Count,Percent,,,
Standard Attributes,Position,134,,,,,
,Label,Do you plan to vote in your next nationwide election?,,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,0,"Yes, I plan to vote for:",398,7.8%,,,
,1,No,71,1.4%,,,
,2,Undecided,98,1.9%,,,
,3,Won’t be eligible to vote,19,.4%,,,
Missing Values,999,No answer,33,.7%,,,
,9999,Not applicable,4455,87.8%,,,
,,,,,,,
q0033_other,,,,,,,
,,Value,,,,,
Standard Attributes,Position,135,,,,,
,Label,"Yes, I plan to vote for:",,,,,
,Type,String,,,,,
,Format,A205,,,,,
,Measurement,Nominal,,,,,
,,,,,,,
q0034_0001,,,,,,,
,,Value,,,,,
Standard Attributes,Position,136,,,,,
,Label,Enter 5 digit zip code:,,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Missing Values,999,No Answer,,,,,
,9999,Not applicable,,,,,
,,,,,,,
q0035,,,,,,q0035,What is your annual household income in U.S. dollars? (check one)
,,Value,Count,Percent,,,
Standard Attributes,Position,137,,,,,
,Label,What is your annual household income in U.S. dollars? (check one),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,No income,133,2.6%,,,
,2,"1-9,999",253,5.0%,,,
,3,"10,000-19,999",473,9.3%,,,
,4,"20,000-29,999",427,8.4%,,,
,5,"30,000-39,999",370,7.3%,,,
,6,"40,000-49,999",323,6.4%,,,
,7,"50,000-59,999",257,5.1%,,,
,8,"60,000-69,999",195,3.8%,,,
,9,"70,000-79,999",194,3.8%,,,
,10,"80,000-89,999",149,2.9%,,,
,11,"90,000-99,999",109,2.1%,,,
,12,"100,000+",458,9.0%,,,
,13,Decline to state,300,5.9%,,,
Missing Values,999,No answer,74,1.5%,,,
,9999,No applicable,1359,26.8%,,,
,,,,,,,
q0036_0001,,,,,,q0036_0001,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,138,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,Asian,106,2.1%,,,
,999,No answer,3609,71.1%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0002,,,,,,q0036_0002,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,139,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,"Black, African, or African-American",109,2.1%,,,
,999,No answer,3606,71.1%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0003,,,,,,q0036_0003,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,140,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,Latino/Latina,196,3.9%,,,
,999,Not answer,3519,69.4%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0004,,,,,,q0036_0004,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,141,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,Native American/Indigenous,160,3.2%,,,
,999,No answer,3555,70.1%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0005,,,,,,q0036_0005,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,142,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,Pacific Islander,25,.5%,,,
,999,No answer,3690,72.7%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0006,,,,,,q0036_0006,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,143,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,South Asian,41,.8%,,,
,999,No answer,3674,72.4%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0007,,,,,,q0036_0007,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,144,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,Southeast Asian,15,.3%,,,
,999,No answer,3700,72.9%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0008,,,,,,q0036_0008,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,145,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,"Arab, Southwest Asian or North African",28,.6%,,,
,999,No answer,3687,72.7%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0009,,,,,,q0036_0009,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,146,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,Biracial/Multiracial/Mixed race,165,3.3%,,,
,999,No answer,3550,70.0%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0010,,,,,,q0036_0010,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,147,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,White/Caucasian,3002,59.2%,,,
,999,No answer,713,14.1%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_0011,,,,,,q0036_0011,Your race/ethnicity (check all that apply)
,,Value,Count,Percent,,,
Standard Attributes,Position,148,,,,,
,Label,Your race/ethnicity (check all that apply),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,Decline to state,171,3.4%,,,
,999,No answer,3544,69.8%,,,
Missing Values,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0036_other,,,,,,q0036_other,Other race or ethnicity (please specify)
,,Value,Count,Percent,,,
Standard Attributes,Position,149,,,,,
,Label,Other race or ethnicity (please specify),,,,,
,Type,String,,,,,
,Format,A132,,,,,
,Measurement,Nominal,,,,,
Valid Values, ,,4842,95.4%,,,
,50% German,,1,.0%,,,
,"A lot of """"racial profiling"""" is really """"religious profiliing"""" i.e. islamaphobia. religion is a race.",,1,.0%,,,
,Adoptee,,1,.0%,,,
,Albany,,1,.0%,,,
,Alien,,1,.0%,,,
,ALL RACES,,1,.0%,,,
,Amerasian,,1,.0%,,,
,american,,2,.0%,,,
,American,,4,.1%,,,
,AMERICAN,,1,.0%,,,
,Annandale,,1,.0%,,,
,Another question that tells it all. The Occupy movement is indeed raciest. Galatians 3: 28,,1,.0%,,,
,Appalachian,,1,.0%,,,
,arab,,1,.0%,,,
,Arab/white/Jew,,1,.0%,,,
,Arlington,,1,.0%,,,
,ashkenaz jew,,1,.0%,,,
,Ashkenazi Jew,,1,.0%,,,
,Ashkenazi Jewish,,2,.0%,,,
,ashkenazic,,1,.0%,,,
,Ashkenazy,,1,.0%,,,
,asian american,,1,.0%,,,
,Asian/White,,1,.0%,,,
,Atlantic Islander,,1,.0%,,,
,austin,,1,.0%,,,
,Austin,,1,.0%,,,
,Bakersfield,,1,.0%,,,
,Baltimore,,1,.0%,,,
,Barryville,,1,.0%,,,
,Basque,,1,.0%,,,
,Baton Rouge,,1,.0%,,,
,Beatrice,,1,.0%,,,
,Beaverton,,1,.0%,,,
,Bi-Racial Family,,1,.0%,,,
,"bklyn,",,1,.0%,,,
,black Irish,,1,.0%,,,
,Black Irish,,1,.0%,,,
,Black not of African decent,,1,.0%,,,
,Blaine,,1,.0%,,,
,Boston,,1,.0%,,,
,Boulder,,1,.0%,,,
,Brooklyn-american,,1,.0%,,,
,"Brown, Colombian, Chilean",,1,.0%,,,
,Cajun,,1,.0%,,,
,Carribean,,1,.0%,,,
,Caucasian,,1,.0%,,,
,caucasian in a multiracial household,,1,.0%,,,
,caucasian mix,,1,.0%,,,
,caucasian with very small % indigenous heritage from distant paternal line,,1,.0%,,,
,Celt Iberian,,1,.0%,,,
,Celtic,,2,.0%,,,
,Celtic Germanic,,1,.0%,,,
,Central and Eastern European,,1,.0%,,,
,central asian,,1,.0%,,,
,Charlotte,,1,.0%,,,
,Chechen,,1,.0%,,,
,CHICAGO,,1,.0%,,,
,Chicana/MXAM,,1,.0%,,,
,Chinese,,1,.0%,,,
,Chinese American,,1,.0%,,,
,Cincinnati,,1,.0%,,,
,Color Olive/Caucasian,,1,.0%,,,
,costa mesa,,1,.0%,,,
,Cottonwood,,1,.0%,,,
,cuban american,,1,.0%,,,
,Davis,,1,.0%,,,
,Denver,,1,.0%,,,
,Des Plaines,,1,.0%,,,
,detroit,,1,.0%,,,
,Disagree with Race Questions,,1,.0%,,,
,Does this matter?,,1,.0%,,,
,East Indian,,1,.0%,,,
,"English, Spanish, native american",,1,.0%,,,
,Enter your city here,,2,.0%,,,
,Ethnic White,,1,.0%,,,
,Euro-American,,2,.0%,,,
,"euro-american, native texan, irish american",,1,.0%,,,
,European descent,,1,.0%,,,
,European-American,,1,.0%,,,
,first generation on my father's side,,1,.0%,,,
,Formosan/Taiwanese,,1,.0%,,,
,Fort Collins,,1,.0%,,,
,Fostoria,,1,.0%,,,
,french,,1,.0%,,,
,Fresno,,1,.0%,,,
,Guatemalan,,1,.0%,,,
,half and half,,1,.0%,,,
,human,,9,.2%,,,
,Human,,11,.2%,,,
,HUMAN,,2,.0%,,,
,Human - there are no races we are one group,,1,.0%,,,
,human being,,1,.0%,,,
,Human Being,,1,.0%,,,
,HUMAN RACE,,1,.0%,,,
,huntington beach,,1,.0%,,,
,Huntington Woods,,1,.0%,,,
,I identify as biracial,,1,.0%,,,
,I'm a citizen of Earth. A human being.,,1,.0%,,,
,Indianapolis,,1,.0%,,,
,Iranian,,1,.0%,,,
,Irish,,1,.0%,,,
,"Irish (75%), Lebanese (25%), Cherokee(1/16)",,1,.0%,,,
,Irish Catholic,,2,.0%,,,
,Irish-American,,1,.0%,,,
,Irish-Catholic 5th Generation Bostonian,,1,.0%,,,
,Irrelevant,,1,.0%,,,
,Italian,,1,.0%,,,
,Italian american,,1,.0%,,,
,Italian American,,1,.0%,,,
,Jeiwsh,,1,.0%,,,
,jewish,,6,.1%,,,
,Jewish,,11,.2%,,,
,Jewish  (why isn't that ever a category?),,1,.0%,,,
,Jewish American,,1,.0%,,,
,"Jewish, South African, White",,1,.0%,,,
,Korean,,1,.0%,,,
,liberty,,1,.0%,,,
,louisville,,1,.0%,,,
,Mediterranean,,1,.0%,,,
,melting pot,,1,.0%,,,
,Melungeon,,1,.0%,,,
,Memphis,,1,.0%,,,
,Mexicano,,1,.0%,,,
,Middle Eastern,,1,.0%,,,
,Missoula,,1,.0%,,,
,mixed euro-american and native-american,,1,.0%,,,
,mixed hispanic and white,,1,.0%,,,
,mutt,,1,.0%,,,
,"My ethnicity is Ashkenazi Jewish.( I also chose """"White/Caucasian"""" because I have white skin privilege)",,1,.0%,,,
,My family is a wonderful mix of races.,,1,.0%,,,
,Native American/Caucasian mix,,1,.0%,,,
,NEW YORK,,1,.0%,,,
,New Zealander,,1,.0%,,,
,Oakland,,4,.1%,,,
,Old World Jewish,,1,.0%,,,
,oregon city,,1,.0%,,,
,Pakistani-American,,1,.0%,,,
,pale and freckled,,1,.0%,,,
,Pawtucket,,1,.0%,,,
,Peoria,,1,.0%,,,
,Pleiadian,,1,.0%,,,
,Portland,,1,.0%,,,
,Portuguese,,2,.0%,,,
,Portuguese and Caucasian,,1,.0%,,,
,Puerto Rican,,3,.1%,,,
,Race doesn't exist,,1,.0%,,,
,Raleigh,,1,.0%,,,
,Roma,,1,.0%,,,
,Romanian immigrant,,1,.0%,,,
,Romany,,1,.0%,,,
,sacramento,,1,.0%,,,
,Saint Paul,,1,.0%,,,
,Scottish American,,1,.0%,,,
,Seattle,,1,.0%,,,
,Seneca,,1,.0%,,,
,Sephardic &amp; Ashkenazi Jew,,1,.0%,,,
,Shawnee,,1,.0%,,,
,Sherwood,,1,.0%,,,
,Somerville,,2,.0%,,,
,Spanish &amp; Italian-American,,1,.0%,,,
,Spanish-speaking (Hispanic) European American,,1,.0%,,,
,St. Louis,,1,.0%,,,
,St. Paul,,1,.0%,,,
,Sterling Heights,,1,.0%,,,
,TACOMA,,1,.0%,,,
,The Dalles,,1,.0%,,,
,"The pseudo-scientific nidea of distinct """"races"""" is itself a product of racism and slavery.  I do not wish to reinforce the notion.",,1,.0%,,,
,There are no races. Race is a ruliung class invention.,,1,.0%,,,
,this should not matter. shame.,,1,.0%,,,
,Torrington,,1,.0%,,,
,trying to reclaim my correct heritage in america... an isrealite,,1,.0%,,,
,tucson,,1,.0%,,,
,Vietnamese,,1,.0%,,,
,Washington,,2,.0%,,,
,White African American Of European descent,,1,.0%,,,
,White but I indentify as a native to North America; a global citizen with my own culture,,1,.0%,,,
,white/caucasian/native american/,,1,.0%,,,
,White/Hispanic,,1,.0%,,,
,White/Indian,,1,.0%,,,
,Xicana,,1,.0%,,,
,Yonkers,,1,.0%,,,
,,,,,,,
q0037,,,,,,q0037,What is the highest level of formal education that you have completed?
,,Value,Count,Percent,,,
Standard Attributes,Position,150,,,,,
,Label,What is the highest level of formal education that you have completed?,,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,1,No formal education,1,.0%,,,
,2,Grade school (grades 1-8),7,.1%,,,
,3,"Some high school (9-12), no degree",54,1.1%,,,
,4,"High school, completed diploma/GED",162,3.2%,,,
,5,"Some college, no degree",842,16.6%,,,
,6,Associates degree,240,4.7%,,,
,7,"College degree (BA, BS, AB, etc.)",955,18.8%,,,
,8,"Graduate or professional school, no degree",314,6.2%,,,
,9,"Graduate or professional degree (MA, MS, MD, JD, PhD)",1093,21.5%,,,
Missing Values,999,No answer,47,.9%,,,
,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0038,,,,,,q0038,Which of the following political parties do you identify with most closely?
,,Value,Count,Percent,,,
Standard Attributes,Position,151,,,,,
,Label,Which of the following political parties do you identify with most closely?,,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,0,Other (please specify),348,6.9%,,,
,1,Democratic,1383,27.3%,,,
,2,Republican,40,.8%,,,
,3,Independent,358,7.1%,,,
,4,Green Party,472,9.3%,,,
,5,Tea Party,8,.2%,,,
,6,I do not identify with any party,1043,20.6%,,,
Missing Values,999,No answer,63,1.2%,,,
,9999,Not applicable,1359,26.8%,,,
,,,,,,,
q0038_other,,,,,,,
,,Value,,,,,
Standard Attributes,Position,152,,,,,
,Label,Other (please specify),,,,,
,Type,String,,,,,
,Format,A320,,,,,
,Measurement,Nominal,,,,,
,,,,,,,
q0039,,,,,,q0039,For whom did you vote in the 2008 presidential election? (check one)
,,Value,Count,Percent,,,
Standard Attributes,Position,153,,,,,
,Label,For whom did you vote in the 2008 presidential election? (check one),,,,,
,Type,Numeric,,,,,
,Format,F8,,,,,
,Measurement,Nominal,,,,,
Valid Values,0,Other candidate (please specify),249,4.9%,,,
,1,Barack Obama,2805,55.3%,,,
,2,John McCain,76,1.5%,,,
,3,Voted but decline to state candidate,64,1.3%,,,
,4,Was too young to vote,122,2.4%,,,
